USID,cluster_algo,cluster_number
8551000114,KMeans,4
8551000115,KMeans,4
8551000118,KMeans,4
8551000119,KMeans,4
8551000120,KMeans,4
8551000124,KMeans,4
8551000125,KMeans,4
8551000127,KMeans,4
8551000128,KMeans,4
8551000129,KMeans,4
8551000130,KMeans,4
8551000151,KMeans,4
8551000153,KMeans,4
8551000154,KMeans,4
8551000155,KMeans,4
8551000156,KMeans,4
8551000157,KMeans,4
8551000158,KMeans,4
8551000159,KMeans,4
8551000161,KMeans,4
8551000163,KMeans,4
8551000168,KMeans,4
8551000171,KMeans,4
8551000173,KMeans,4
8551000180,KMeans,4
8551000181,KMeans,4
8551000182,KMeans,4
8551000191,KMeans,4
8551000192,KMeans,4
8551000194,KMeans,4
8551000195,KMeans,4
8551000196,KMeans,4
8551000197,KMeans,4
8551000198,KMeans,4
8551000201,KMeans,4
8551000202,KMeans,4
8551000205,KMeans,4
8551000211,KMeans,4
8551000221,KMeans,4
8551000222,KMeans,4
8551000223,KMeans,4
8551000231,KMeans,4
8551000233,KMeans,4
8551000235,KMeans,4
